Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
netflix,11:54 pm · 1 May 2020,Maia@isthatloss,Terrace house is the best show on Netflix15,0,5,,1,,,0,43,
netflix,11:54 pm · 1 May 2020,belén@loneIysunflower,"just started watching never have i ever on netflix for the plot
the plot:138063.2K",1,3.2K,13,806,,,0,82,
netflix,11:44 pm · 1 May 2020,‏ً@filterfalls,netflix releasing sm stuff and i ain’t got the time to stream125,1,25,1,,,,0,64,
netflix,11:42 pm · 1 May 2020,Chuu@urkittyrochuu,Netflix's first lesbian teen rom com. AHHHH I'M SO EXCITED TO WATCH This #TheHalfOfItNetflix1,1,1,,,#TheHalfOfItNetflix,,0,93,
netflix,11:40 pm · 1 May 2020,𝒎𝒆𝒊ッ 𝒕𝒂 𝒗𝒆𝒏𝒅𝒐 𝒉𝒂𝒊𝒌𝒚𝒖𝒖@oikwart,"Anime                                        Netflix
                                            Adaptation1419",1,19,1,4,,,0,111,
netflix,11:39 pm · 1 May 2020,b-boy bouiebaisse@jbouie,"browsing through Netflix, saw that MORTAL KOMBAT was available and thought “hey, let’s watch this.” I had forgotten that the movie *starts* with the insane theme song and I have never been so pumped in my life.1331964.6K",0,4.6K,133,196,,,0,220,
netflix,11:31 pm · 1 May 2020,Soundwave@LocalSoundwave,when I win the EVO 2020 Street Fighter tournament because my opponents wi-fi couldn’t handle 3 people on Netflix at once0:08800K viewsFrom EDP445 Burner145124,1,124,1,45,,,0,158,
netflix,11:23 pm · 1 May 2020,❥amora@_liisee_,Cabe a netflix colocar o froy como Maxon227,1,27,2,,,,0,43,
netflix,11:23 pm · 1 May 2020,NetflixFilm@NetflixFilm,"THE HALF OF IT is definitely a step forward in representation, and you can now watch it on Netflix! Happy streaming ♡258800",0,800,2,58,,,0,123,
netflix,11:22 pm · 1 May 2020,Yahya Abdul-Mateen 2@yahya,Y’all watched All Day and a Night on Netflix?9080573,0,573,90,80,,,0,52,
netflix,11:20 pm · 1 May 2020,emma stone daily@dailyemmastone,Emma Stone in Netflix's Maniac2125758,1,758,2,125,,,0,37,
netflix,11:17 pm · 1 May 2020,Bruno Crispim@crispoca_,E cabe a Netflix colocar Naruto Shippuden completo!GIF631,1,31,,6,,,0,57,
netflix,11:11 pm · 1 May 2020,The Tylt@TheTylt,Y’all! #RomeoMustDie is on Netflix. RT to tell a friend!64071,1,71,6,40,#RomeoMustDie,,0,61,
netflix,10:54 pm · 1 May 2020,☾moon drops by norah☆@nrherzog,"y’all make sure to NOT watch the cyntoia brown netflix documentary. it is UNAUTHORIZED and she did not sign over her life story. instead, please consider buying her book!201.2K2.7K",0,2.7K,20,1.2K,,,0,180,
netflix,10:52 pm · 1 May 2020,maiores modinhas da história@maioresmodas,Pedir Harry Potter nas redes sociais da Netflix67137,1,137,6,7,,,0,52,
netflix,10:47 pm · 1 May 2020,premium accounts @netflipyph,"AVAILABLE 6 MONTHS NETFLIX ACCOUNT  
AFFORDABLE PRICE 
DM DM DM DM

tags: lf netflix lf spotify premium account haru bts 6 months premium accounts available shared account solo account premium netflix spotify viu awra romeo123",0,3,1,2,,,0,226,
netflix,10:43 pm · 1 May 2020,Yonam@ayahwithanh_,waiting till Netflix  drops KAOS .212,1,2,2,1,,,0,37,
netflix,10:30 pm · 1 May 2020,WeirdUglyWoman@bzinhagamer,Cabe a netflix devolver Buffy The Vampire Slayer ao catalogo1521,1,21,1,5,,,0,64,
netflix,8:57 pm · 1 May 2020,linds  spop spoilers@victorhueho,"everyone must be so bored in quarantine bc wikipedia is a mess!! i wanted to check out the synopsis for ""dangerous lies"" before watching it on netflix and and this is so bad116",0,6,1,1,,,0,176,
netflix,8:54 pm · 1 May 2020,حسن@lasko__s,Anime                         Netflix adaptation #KohLanta2577,1,77,,25,#KohLanta,,0,62,
netflix,8:51 pm · 1 May 2020,flavor magazine employee@AngieWorldOrder,"FYI, y’all. 

#NadiyasTimeToEat on Netflix is just as warm and comforting as The Great British Bake Off. 

Also, her kitchen and overall style is magnificent.GIF213",1,13,,2,#NadiyasTimeToEat,,0,164,
netflix,8:46 pm · 1 May 2020,acsinhaa@Metamorfose34,Cabe a Netflix renovar esse hino de série: everything sucks467184,0,184,4,67,,,0,65,
netflix,8:46 pm · 1 May 2020,toni@toniidolll,netflix suggestion!!3,0,3,,,,,0,21,
netflix,8:37 pm · 1 May 2020,Maz¹⁴/ The Half Of It is The best MOVIE EVER@Hizziebaby,Them >>>>>>>>> Any other Netflix movie Ship11025,1,25,1,10,,,0,48,
netflix,8:37 pm · 1 May 2020,Karthik@karthik_rus,"Bollywood fans when they see Ek Villain train scene in THE HALF OF IT 
#netflix32477",0,77,3,24,#netflix,,0,84,
netflix,8:36 pm · 1 May 2020,Imane@maybeimasquib,me after watching the half of it on netflix:436,1,36,,4,,,0,47,
netflix,8:36 pm · 1 May 2020,®Rafael®┊┊┊┊⋆ ✧ · ✧ ✵ ┊┊┊☆ * * ⋆ ┊┊★ * ┊@Hoseokinnie,E cabe a Netflix colocar todas as temporadas de The big Bang: Theory549243,1,243,5,49,,,0,74,
netflix,8:26 pm · 1 May 2020,Regard News@RegardNews,"Lisa BLACKPINK Becomes Viral Meme, Netflix to James Corden Doing ‘Did It Work?’ https://regardnews.com/lisa-blackpink-becomes-viral-meme-netflix-to-james-corden-doing-did-it-work/…65121.4K",1,1.4K,6,512,,,1,188,
netflix,8:24 pm · 1 May 2020,Netflix@netflix,"INTO THE NIGHT
When the sun suddenly starts killing everything in its path, the “lucky” passengers and crew aboard an overnight flight out of Brussels will do anything it takes to survive the sun — and each other.11994515",1,515,119,94,,,0,221,
netflix,8:21 pm · 1 May 2020,Netflix@netflix,"THE HALF OF IT
Leah Lewis will steal your heart in the latest project from acclaimed filmmaker Alice Wu (Saving Face) — it’s a tender, quirkily funny film about friendship & finding your voice in a town that tries to stifle it.712501.3K",1,1.3K,71,250,,,0,236,
netflix,8:18 pm · 1 May 2020,Netflix@netflix,"NEVER HAVE I EVER
Maitreyi Ramakrishnan makes a dazzling screen debut in this charming series loosely based on Mindy Kaling’s life — from first loves to complicated friendships, this series paints a uniquely honest portrait of modern adolescence.4496868",1,868,44,96,,,0,253,
netflix,8:04 pm · 1 May 2020,msmargomaebe@msmargomaebe,#teriah The sex shirt makes an appearance on another queer character  ('The Half of It' on Netflix)4767,0,67,4,7,#teriah,,0,103,
netflix,8:03 pm · 1 May 2020,Dave Ramos@OfficialKeijhan,"When Netflix decides that #Extracurricular / #ExtracurricularNetflix is not having another season. 

Everyone who watched the whole series :10172394",1,394,10,172,"#Extracurricular,#ExtracurricularNetflix",,0,148,
netflix,8:03 pm · 1 May 2020,Tom Neal@Union_Tom,I have loved #BeatTheChasers this week. Something decent to sit down and watch on TV for once. Not just Netflix and PrimeVideo.GIF716244,1,244,7,16,#BeatTheChasers,,0,136,
netflix,7:57 pm · 1 May 2020,Molly@mollysutss,"I was just thinking about why I felt so emotional after watching #ASecretLove on Netflix. It was because I have NEVER seen an elderly representation of a lesbian couple on TV before. For the first time, a picture of what mine and my wife’s future could look like.51179",0,79,5,11,#ASecretLove,,0,268,
netflix,7:55 pm · 1 May 2020,meri@needysapphic,the way she ended al those netflix's white boys of the month132.2K8.7K,1,8.7K,13,2.2K,,,0,70,
netflix,7:45 pm · 1 May 2020,Emily@moonimly,In honour of all the twilight movies being taken off Netflix today11,1,11,,,,,0,68,
netflix,7:30 pm · 1 May 2020,We’re the Pogues @OBXupdate,Hey pogues! let’s get Outer Banks to #1 on Netflix  #StreamOuterBanks #OuterBanks #OBX728,0,28,,7,"#StreamOuterBanks,#OuterBanks,#OBX",,0,89,
netflix,7:29 pm · 1 May 2020,The Anime Tea@theanimetea,"Happy first day of May  

Avatar The Last Airbender drops on Netflix on the 15th1152503",0,503,1,152,,,0,87,
netflix,7:27 pm · 1 May 2020,Erik@iosonoerik,Me when Netflix adds another Italian show. #SummertimeGIF8,1,8,,,#Summertime,,0,58,
netflix,7:27 pm · 1 May 2020,Suhasini@lumosorbis,"in case you haven't already, please watch The Half of It on netflix 

it's easily one of the best coming of age movies out there4111489",1,489,4,111,,,0,135,
netflix,7:26 pm · 1 May 2020,Eu@Slaaaa33,E CABE A NETFLIX RENOVAR ANNE153153,1,153,1,53,,,0,35,
netflix,7:25 pm · 1 May 2020,alexis@raelledickinson,"anyways, watch The Half Of It on Netflix. its a movie made by an asian woman, who's a proud lesbian. the main character is the lesbian daughter of chinese immigrants. the movie is what yall have been asking for: normal, funny, emotional movie with no tragedy73431.2K",1,1.2K,7,343,,,0,266,
netflix,7:11 pm · 1 May 2020,Megan Manzano   is OPEN to Queries@Megan_Manzano,"WATCH #TheHalfOfIt ON NETFLIX RIGHT NOW.

THAT IS ALL.GIF219",1,19,,2,#TheHalfOfIt,,0,60,
netflix,6:46 pm · 1 May 2020,♡@barchonidale,"the entire cast of meg at the oscars
#Hollywood @netflix0:545.8K viewsFrom rose149219",1,219,1,49,#Hollywood,@netflix,0,85,
netflix,6:42 pm · 1 May 2020,xee@xegrau,Ciri from The Witcher (Netflix series)2,1,2,,,,,0,39,
netflix,6:38 pm · 1 May 2020,Movie Stripe@MovieStripe,Trailer for Netflix's 'Have a Good Trip: Adventures in Psychedelics' Doc http://dlvr.it/RVr4yh32,1,2,,3,,,1,96,
netflix,6:37 pm · 1 May 2020,maria  @rapunzelvangogh,me watching the willoughbys on netflix dot com1423,0,23,1,4,,,0,50,
netflix,6:36 pm · 1 May 2020,Strong Black Lead@strongblacklead,"All of this HEAT  Here's everything that's new, Black, and on Netflix this month!386901.3K",0,1.3K,38,690,,,0,90,
netflix,6:34 pm · 1 May 2020,highsnobiety@highsnobiety,"A$AP Rocky Recalls Tripping on Acid in New Netflix DocumentaryWatch A$AP Rocky in Trailer for New Netflix DocumentaryA$AP Rocky and other celebrities recall tripping on acid in Netflix's new documentary, Have a Good Trip: Adventures in Psychedelics.highsnobiety.com148184",1,184,1,48,,,2,271,
netflix,6:33 pm · 1 May 2020,⎊ chels ⎊@richieIovebot,everyone is talking about sinister being on netflix but i live in canada2111,0,11,2,1,,,0,76,
netflix,6:33 pm · 1 May 2020,f a  c s@horrorollaf,"never been this satisfied sa inyong denouement, netflix, i salute. my pagpupuyat and pag-ignore ng messages paid off. loljk 

MUST WATCH : EXTRACURRICULAR619",0,19,,6,,,0,157,
netflix,6:27 pm · 1 May 2020,Dacachi.@DacachiFujino,"[Clancy and Chalotte] 
@MidnightGospel
#clancy #charlotte #themidnightgospel #netflix2",0,2,,,"#clancy,#charlotte,#themidnightgospel,#netflix",@MidnightGospel,0,86,
netflix,6:10 pm · 1 May 2020,an-j @bingeramen,happy birthday to me!!! stream the half of it on netflix 2944,0,44,29,,,,0,61,
netflix,6:10 pm · 1 May 2020,𝒗𝒊𝒗𝒊.@shirbertsz,Replying to @NetflixBrasilE cabe a netflix renovar Anne With an E27255,1,255,2,7,,@NetflixBrasil,0,70,
netflix,5:51 pm · 1 May 2020,Ahmed Mohamed ((ASMALi)) #StayHomeSaveLives@Asmali77,"‘.....with niggas dying everywhere the best way to stay alive is know your lane, staying loyal and close to home...’

All Day And A Night on Netflix..

Ashton Sanders is a great young actor.537126",1,126,5,37,,,0,196,
netflix,5:49 pm · 1 May 2020,Goodfella7817@Goodfella7817,"Finally saw some of these at Walmart. Only had enough for one though 
#Transformers #toys #autobots #Netflix #takaratomy #hasbro #warforcybertron #decepticons #Mirage12",0,12,,,"#Transformers,#toys,#autobots,#Netflix,#takaratomy,#hasbro,#warforcybertron,#decepticons,#Mirage",,0,168,
netflix,5:43 pm · 1 May 2020,e m i l e e @emileeamorim,"Crowley: Netflix and Chill? 

Aziraphale:1649",0,49,,16,,,0,45,
netflix,5:41 pm · 1 May 2020,f.@_erickferreiras,te assusta netflix?622,1,22,6,,,,0,22,
netflix,5:38 pm · 1 May 2020,𝗣𝗘𝗘𝗣𝗘𝗘𝗣𝗢𝗢𝗣𝗢𝗢@jdvrgs,netflix's kingdom is a must watch seriesGIF16,1,6,,1,,,0,45,
netflix,5:31 pm · 1 May 2020,pey@GricePeyton,"Outer Banks is by far, the best Netflix original & you can’t change my mind 277309",0,309,2,77,,,0,82,
netflix,5:28 pm · 1 May 2020,SPOTIFY & NETFLIX 4 SALE@Spotinetflixx,"NETFLIX FOR 250PESOS ONLY.

May warranty po. 
>5 profiles208",1,8,,20,,,0,60,
netflix,5:16 pm · 1 May 2020,kara ❥@poguesavery,"idk what happened but stream outer banks on netflix 
#colesprouseisoverparty0:1849.1K viewsFrom mila340204",1,204,3,40,#colesprouseisoverparty,,0,106,
netflix,5:08 pm · 1 May 2020,Viticulturist °d@SJVGrapes,"I keep receiving calls about low cluster counts, smaller clusters, poor shoot growth, Phomopsis & Botrytis riddled canes, low/no price, etc. It's going to be another season filled w excitement that can't be found on Netflix! Can it get worse? How about cool temps at bloom! #wine731",1,31,,7,#wine,,0,282,
netflix,5:04 pm · 1 May 2020,Grace Randolph@GraceRandolph,"Okay here’s some Friday tea for you

As we’ve been hearing, 
Apple MIGHT buy Disney

But also
Netflix MIGHT buy Viacom (CBS / Paramount, etc)

Super rumor stage, but that’s what’s being sipped in Hollywood right now...GIF1561511.1K",1,1.1K,156,151,,,0,231,
netflix,5:00 pm · 1 May 2020,MTV@MTV,"We FINALLY have Vlad and Val (aka @hichasestokes + @madelyncline)'s CAMERA ROLL
IG: OBX on @netflix202571.7K",0,1.7K,20,257,,"@hichasestokes,@madelyncline,@netflix",0,108,
netflix,4:52 pm · 1 May 2020,𝓖𝓵𝓸𝓸𝓶𝔂 𝓪𝓭𝓸𝓵𝓮𝓼𝓬𝓮𝓷𝓽@Bulgogigogo,"""Love, it’s not finding your perfect half. It’s the trying, and reaching, and falling."" 
Ellie Chu - The Half of It (2020) #Netflix51.4K3.7K",1,3.7K,5,1.4K,#Netflix,,0,140,
netflix,3:58 pm · 1 May 2020,OnePieceAnimeUS@OnePieceAnimeUS,"Reminder that the first 130 episodes of #OnePiece are coming to Netflix next month! 

Who else is gonna rewatch from the beginning 62255",0,55,6,22,#OnePiece,,0,136,
netflix,3:56 pm · 1 May 2020,Jarett Wieselman@JarettSays,"#Hollywood is now on Netflix and I gotta tell you: I was caught off guard by how much I loved this revisionist history. 

The Rock Hudson storyline in particular is gutting b/c you know it's based in so much truth.

But Jeremy Pope steals the entire show. THIS MAN IS A STAR.19103527",1,527,19,103,#Hollywood,,0,283,
netflix,3:56 pm · 1 May 2020,𝐸𝓉𝒾𝑒𝓃𝓃𝑒 ★彡@07coline,The half of it on netflix is so good!! But i feel bad for paul especially on the end! When he run after ellie!!! And the yakult scene!!!!!GIF449,1,49,,4,,,0,144,
netflix,3:54 pm · 1 May 2020,B4240@VN4240,When Netflix sends a 'worth another watch' msg and use this image!! .16,0,6,1,,,,0,71,
netflix,3:52 pm · 1 May 2020,𝙀𝙇𝙄𝙕𝘼𝘽𝙀𝙏𝙃 𝙒𝙄𝙏𝙃 𝘼𝙉 𝙃@SrtaElizabeth_,"TODAY Watch Anne with an E to be in the top 10 series on Netflix in every country! We can do this, I know we can get Netflix to consider renew our show!  #renewannewithane363158",0,158,3,63,#renewannewithane,,0,177,
netflix,3:46 pm · 1 May 2020,jehan⁷@616SHADOW,"i watch hollywood on netflix for the plot

the plot:39",1,9,,3,,,0,54,
netflix,3:44 pm · 1 May 2020,sy(a)d@18caldwsy,If Netflix replaced Noah Centineo with Darren Barnet as it’s “hot boy” in every show I don’t think anyone would be upset650,1,50,,6,,,0,123,
netflix,3:44 pm · 1 May 2020,hassan@hasssanrehman,in honour of all 7 seasons of new girl being on netflix here is my favourite scene0:1314.2K views572367,1,367,5,72,,,0,103,
netflix,3:41 pm · 1 May 2020,ً@rinczha,"netflix gives you a f/f movie, with a latina and chinese main characters and because it doesn’t have a happy ending you decide to hate it1171.1K10.3K",0,10.3K,117,1.1K,,,0,149,
netflix,3:33 pm · 1 May 2020,Ben Johnson Jr@BenJohnson2018,YAY 4 OPPORTUNITIES: I was approached by a producer I’ve written on 3 shows for. She wants to partner with me to put together a comedy series for Netflix. She’s offered me an executive producer credit as well as IP ownership and profit share. I’ll take that deal #Screenwriting269892.1K,1,2.1K,269,89,#Screenwriting,,0,286,
netflix,3:32 pm · 1 May 2020,Eldar Polak@eldarpolak,"How Mindy Kaling brought the Hindu tradition of Ganesh Puja to American TV: In her new Netflix series ""Never Have I Ever,"" co-creator Mindy Kaling introduces American viewers to the Hindu practice of Ganesh Puja.218",1,18,,2,,,0,215,
netflix,3:30 pm · 1 May 2020,Netflix@netflix,"Whether you want ass or gas, one way or another you will pay for it...

Hollywood is now on Netflix0:30101.7K views1424193.4K",1,3.4K,142,419,,,0,125,
netflix,3:14 pm · 1 May 2020,Willy STAY FUCKING HOME Spook@Willy_Spook,I only stan one Dracula and that is Dracula Netflix Castlevania10100313,0,313,10,100,,,0,71,
netflix,2:40 pm · 1 May 2020,Max Arciniega@MaxArciniega,"#fbf  Shopping with Blingy. 

#bettercallsaul #breakingbad #sony #amc #tv #netflix2952885",0,885,29,52,"#fbf,#bettercallsaul,#breakingbad,#sony,#amc,#tv,#netflix",,0,89,
netflix,2:38 pm · 1 May 2020,The King: Eternal Monarch@thekingkdrama,05/01/20 #TheKingEternalMonarch Episode 5 is now available on Netflix571370,1,370,5,71,#TheKingEternalMonarch,,0,75,
netflix,2:29 pm · 1 May 2020,check pinned bye!@sapphicvinyIs,netflix made several points this week n i respect them for it199336.3K,1,6.3K,19,933,,,0,70,
netflix,2:23 pm · 1 May 2020,gabby  spop spoilers@saltsapphic,noelle seeing that netflix spoiled she-ra’s new look8173986,0,986,8,173,,,0,59,
netflix,2:19 pm · 1 May 2020,Princesses of Power She-Ra S5 May 15th @spopsite,Netflix has updated the cover art for #SheRa for season 5!1442477,0,477,14,42,#SheRa,,0,65,
netflix,2:18 pm · 1 May 2020,Ek_or_Memer@Ek_Or_Memer,"Salman Khan and Netflix promoting #MrsSerialKiller
Me:15",1,5,1,,#MrsSerialKiller,,0,56,
netflix,2:16 pm · 1 May 2020,Barney@Barney52640251,"Just watch into the night on #Netflix. It's dramatic and thrilling. Just what I need. 
#intothenight31978",1,78,3,19,"#Netflix,#intothenight",,0,105,
netflix,2:16 pm · 1 May 2020,Breana @breana_skelton,it’s May so that means Scandal is leaving Netflix this month 5,0,5,,,,,0,62,
netflix,2:07 pm · 1 May 2020,n𖧵kky⁵ @summergyu,Upcoming Netflix Original Films starring Choi Yeonjun and Choi Beomgyu545661.5K,0,1.5K,54,566,,,0,79,
netflix,2:01 pm · 1 May 2020,The Hobby Shop Channel@HobbyShopCHNL,Anyone watching “The Last Dance” on Netflix?23,1,3,,2,,,0,46,
netflix,1:49 pm · 1 May 2020,Joseph May@Joemay100,"My old pal, Harry, introduces the new Thomas special over on Netflix today! The wonderful #RosamundPike joins us for the ride. Have a watch and help celebrate Thomas the Tank's 75th anniversary! @ThomasFriends427111",0,111,4,27,#RosamundPike,@ThomasFriends,0,215,
netflix,1:22 pm · 1 May 2020,𝐀𝐭𝐭𝐲. 𝐇𝐚𝐫𝐨𝐥𝐝 𝐌.𝐃.@huerold,"don’t watch Prison Break if you’re going “netflix and chill” because every episode ain’t gonna give you chill, man146116",0,116,1,46,,,0,120,
netflix,1:21 pm · 1 May 2020,.@evshugo,i want a the half of it sequel where ellie and aster start dating so bad netflix i’m begging you949,1,49,,9,,,0,99,
netflix,1:20 pm · 1 May 2020,FMMS Library@FMMSLibrary,"The Selection by Kiera Cass- I finally read it. I loved it, it’s an excellent young teen romance book with just the right about of character spunk and romantic love triangle. A Netflix movie coming too which I am sure will spur even more interest in this popular book #booksiread22",1,2,2,,#booksiread,,0,281,
netflix,12:45 pm · 1 May 2020,Peg Kennedy@KennedyPeg,"Cracked Up Netflix Launch with Darrell Hammond, Bessel van der Kolk, MD, and Michelle Esrick https://us02web.zoom.us/webinar/register/9415881783856/WN_iAb7VaPtQnaeMwQWIlPIXQ…13",1,3,,1,,,1,176,
netflix,12:29 pm · 1 May 2020,Salman Khan@BeingSalmanKhan,Congratzz Jacky on your new show on Netflix! #MrsSerialKiller @Asli_Jacqueline1.4K3.5K49.7K,1,49.7K,1.4K,3.5K,#MrsSerialKiller,@Asli_Jacqueline,0,91,
netflix,12:27 pm · 1 May 2020,zul. @zulfhania,"What if STRAY KIDS MEMBERS as netflix korean drama casts ""EXTRACURRICULAR""

— a thread42685",0,85,4,26,,,0,91,
netflix,12:23 pm · 1 May 2020,Jiayang Fan@JiayangFan,Adored Saving Face by @thatalicewu and have been waiting for her next feature for 15 yrs. It has arrived on Netflix & I’m dizzy w anticipation.  Also nerdy lesbian Asian girl protagonists who dig philosophy & Ishiguro are my fucking jam #TheHalfOfIt4880,0,80,4,8,#TheHalfOfIt,@thatalicewu,0,253,
netflix,12:19 pm · 1 May 2020,faraz bhatti@rajpoot57,The best thing on Netflix  #Ertugrul216,0,16,,2,#Ertugrul,,0,39,
netflix,12:18 pm · 1 May 2020,Bee in FMBs.@Boozy_Bee,"Feet up, thinking of netflix and chill...The following media includes potentially sensitive content. Change settingsView2110",0,10,2,1,,,0,124,
netflix,11:58 am · 1 May 2020,Marcos Earl Reyes@TheLazyReyes,Attention everyone! Avatar the last Airbender is coming to Netflix on May 15th!13,1,3,,1,,,0,81,
netflix,11:55 am · 1 May 2020,⚘ ᴏᴘᴇɴ@nfAchll,"F*ck expensive dates, let’s watch netflix and cuddle.316.7K22.4K",0,22.4K,31,6.7K,,,0,64,
netflix,11:51 am · 1 May 2020,stef@mythiicbitch,"the half of it was really sweet and i’d love a sequel, please miss netflix330",1,30,,3,,,0,77,
netflix,11:46 am · 1 May 2020,Mikhail Red@MikhailRed,"Always wanted to reach a wide audience. Happy to announce that all of my feature films are now available online:

Rekorder on Vimeo
Birdshot on Netflix
Neomanila on Youtube
Eerie on Netflix
Dead Kids on Netflix
Block Z on iWant

Pls check them out152991.2K",1,1.2K,15,299,,,0,256,
netflix,11:42 am · 1 May 2020,The Moonlight Warrior @BlackMajikMan90,"I genuinely believe that HBO Max will be the best streaming service when it launches. 

- Netflix has no sense of quality control
- Disney+ has zero originality and a lack of variety
- Peacock is a thing
- Apple and Prime don't justify their prices
- What's a Quibi??

#HBOMax1816102",0,102,18,16,#HBOMax,,0,283,
netflix,11:39 am · 1 May 2020,Rapids Network@RapidsRPD,"How are you enjoying @PolisPayApp...

Are you using their sleak mobile wallet? 

How about spending your RPD on day to day voucher codes? For instance Epay MasterCard, Netflix, Amazon, Steam and over 50 more 

Let’s us know your thoughts below!

#Rapids #MassAdoption126188",0,88,12,61,"#Rapids,#MassAdoption",@PolisPayApp,0,273,
netflix,11:35 am · 1 May 2020,ipad lauren@rosesearp,Workin’ Moms Season 4 comes to netflix in only 5 DAYS! get excited this new season is absolutely amazing and unmissable! @WorkinMoms #WorkinMoms315167,1,167,3,15,#WorkinMoms,@WorkinMoms,0,150,
netflix,11:32 am · 1 May 2020,Ha Xiang Tu Wang@HaXiang12,"[Episodes Full] | Dynasty ‘S3 E19’ [Season 3] — Episode 19 on The CW, Netflix's

http://123movies.kukaria.com/series/dynasty-season-3-2019/watch/?ep=2&sv=19…3",1,3,,,,,1,158,
netflix,10:38 am · 1 May 2020,ً@aIexxisIemires,anyways make sure to watch the half of it (2020) dir. alice wu on netflix284K14.6K,1,14.6K,28,4K,,,0,82,
netflix,10:29 am · 1 May 2020,𝕯𝖔𝖗𝖆 @doralyyyyy,“I’ll see you in a couple of years” go watch the half of it on netflix !!415,0,15,,4,,,0,76,
netflix,10:15 am · 1 May 2020,The AHS Zone@ahszone,Ryan Murphy’s HOLLYWOOD is now available for streaming on Netflix! #Hollywood0:30133.6K viewsFrom HOLLYWOOD215110,1,110,2,15,#Hollywood,,0,113,
netflix,10:08 am · 1 May 2020,carambsk | #MysticPopUpBar 05.20 on Netflix!@CarambsK,"Watch Sungjae on Netflix!  See below.

Why are you excited to watch Mystic Pop Up Bar? QRT your answer w/ your fave photo of Sungjae.
- tag me
- use #MomentsWithYook hashtag
- I will choose 3 winners w/ best answers/photos 
- read notes in attached image

Happy birthday Sungjae!25397",1,97,2,53,#MomentsWithYook,,0,284,
netflix,9:46 am · 1 May 2020,THE LION@BryceSegatto,Outter Banks is much cooler now that I know John B took a red eye flight with $100 in his bank acct to go to the island and got picked up for a Netflix show....homie has been living the Outter Banks life way before the show started.11201.4K,0,1.4K,1,120,,,0,240,
netflix,9:45 am · 1 May 2020,𝒋𝒖𝒅𝒆 𝒔𝒕 𝒇𝒓𝒂𝒏𝒄𝒊𝒔 𝒍𝒐𝒗𝒆𝒃𝒐𝒕@neilshirazi,everyone go watch the half of it on netflix right now just do it for these cuties160317,1,317,1,60,,,0,87,
netflix,9:20 am · 1 May 2020,Michael Kamel@TheAmazingKamel,Outter Banks is the best shit on netflix and that girl sarah is a fucking smoke show15,0,5,1,,,,0,86,
netflix,9:14 am · 1 May 2020,Banshee@BansheeStonem,#dareme #DareMeNetflix s2 is CANCELED??? Please Netflix do something I need to see my girls againGIF526,1,26,,5,"#dareme,#DareMeNetflix",,0,103,
netflix,9:13 am · 1 May 2020,Dem♟co@Demico_,"Testing new procreate brushes, this time I drew the Willoughbys :)
#thewilloughbys #netflix421",1,21,,4,"#thewilloughbys,#netflix",,0,94,
netflix,9:07 am · 1 May 2020,Al-Zir Georges@alzirgeorges,"Just finished binge-watching Mindy Kaling's ""Never Have I Ever"" on Netflix, in five hours, yep, it's THAT good. Also, the cameos of Andy Samberg and Angela Kinsey made me so damn happy.

A must-watch for lovers of Netflix's ""Kimmy Schmidt"", ""American Vandal"", and ""Sex Education"".252",1,52,,2,,,0,283,
netflix,9:05 am · 1 May 2020,“ shayla! “ /// promo@vinylshay,fancam bts 18+ 2020 corona virus quarantine kim jong un comeback kpop follow trick horny netflix trump nct dom sub 127 johnny gain to nsfw sex #kpop dick nudes gain mutuals rt like au gc promo sugar bg daddy baby leaked reveal join txt loona tiktok 12:20962 viewsFrom ## ًqiu¹²⁷ ↺ fllw limit 5,1,5,,,#kpop,,0,293,
netflix,9:05 am · 1 May 2020,grazi@posiewallows,"WATCH

THE 

HALF 

OF 

IT

ON 

NETFLIX
#TheHalfOfItGIF63931.2K",1,1.2K,6,393,#TheHalfOfIt,,0,65,
netflix,7:46 am · 1 May 2020,d a b i d@oydaveni,"Extracurricular(Original Netflix Series) - 10/10| 10 eps. | 04/29/20 |

For real! If you want to watch something that excites you every episode, this is it! It tackles about social issues: bullying, sex trafficking, etc. And how a student used this to sustain his daily needs. 11641",0,41,1,16,,,0,282,
netflix,7:44 am · 1 May 2020,𝕛𝕒𝕘𝕚 𝕟𝕒𝕥𝕚𝕠𝕟!@_ehlfs99_,"This girl from the Netflix series, Extracurricular, Park Joohyun, looks like the girl version of EXO's Leader, Suho..

some of my friends say she looks like Sehun.. SeHo's love child, perhaps??113",0,3,1,1,,,0,196,
netflix,7:17 am · 1 May 2020,𝐣𝐨 | 𝐩𝐨𝐭𝐞𝐧𝐭𝐢𝐚𝐥 𝐬𝐩𝐨𝐢𝐥𝐞𝐫𝐬@joxbellee,all the lesbians going to netflix to watch the half of itGIF4135700,1,700,4,135,,,0,67,
netflix,7:01 am · 1 May 2020,NetflixFilm@NetflixFilm,grab a taco sausage (you'll get it later) — THE HALF OF IT is now on Netflix!!247613.6K,1,3.6K,24,761,,,0,87,
netflix,7:01 am · 1 May 2020,#DefendPressFreedom@nixxdimayacyac,"""no matter how badass you think you are, there's always a badass who's bigger than you""

// extraction on netflix12039",1,39,1,20,,,0,118,
