Query,username,created_at,verified,followers_count,friends_count,listed_count,tweet,date,Img_present,likes,comments,retweets,tags,mentions,sum_followers_mention,url_count
liqour,Akriti Aradhya@akritipandeyy·7h,NA,0,0,0,0,"Hope liquor sales are as hot as the sun 
#WineShopsOpen
#TASMAC123",5:48 am · 5 May 2020,0,3,1,2,"#WineShopsOpen,#TASMAC",,0,0
liqour,Rohini Singh@rohini_sgh·6h,NA,0,0,0,0,"Expensive alcohol encourages consumption of illicit alcohol which will lead to hooch tragedies. By making alcohol cheaper, people who drink will consume better quality liquor.Quote TweetPrabhuChawla@PrabhuChawla · 19hWell done. Way to raise revenue. @ArvindKejriwal https://twitter.com/jgopikrishnan70/status/1257368674077376513…6274432",6:21 am · 5 May 2020,0,432,62,74,,,0,0
liqour,Chandra@Ch1969Chandra·10h,NA,0,0,0,0,"#शराबी_सरकार Central government and State governments did right thing to lift lockdown on wine shops, with in hours so called poor exposed themselves that how much they got to buy liquor, all these days they are posing as if they got nothing to buy even a pocket of salt0:442.7K views52545",2:07 am · 5 May 2020,1,45,5,25,#शराबी_सरकार,,0,0
liqour,Liquor Boies Pilled Bell @Lil_Boies2·6h,NA,0,0,0,0,Good Morning Everyone  3118,7:04 am · 5 May 2020,0,18,3,1,,,0,0
liqour,Murali@muralwrites·6h,NA,0,0,0,0,"TN must immediately hike tax on liquor, right time! #Tamilnadu #Liquor3412",6:54 am · 5 May 2020,0,12,3,4,"#Tamilnadu,#Liquor",,0,0
liqour,Sid Bhosale@user_sid·9h,NA,0,0,0,0,"Mask is ready.

#LiquorShopsOpen #liqour14",3:08 am · 5 May 2020,1,4,0,1,"#LiquorShopsOpen,#liqour",,0,0
liqour,FinancialXpress@FinancialXpress·5h,NA,0,0,0,0,"In high spirits: People throng liquor shops in #Delhi despite 70% price hike - SEE PICS

https://financialexpress.com/india-news/in-high-spirits-people-throng-liquor-shops-in-delhi-despite-70-price-hike-see-pics/1948586/…4",7:34 am · 5 May 2020,1,4,0,0,#Delhi,,0,1
liqour,AS@Mandmanus·6h,NA,0,0,0,0,"Just a thought govt started #LiquorShops for revenue but people not maintaining social distance. Instead of liquor please allow people go for Gym ,Yoga classes & even for morning walk with #SocialDistancing rules & regulations as they will fit and fine who not consum liquor.116",6:09 am · 5 May 2020,0,6,1,1,"#LiquorShops,#SocialDistancing",,0,0
liqour,Shamish Agrawal@Just_Roaster·11h,NA,0,0,0,0,"Karnataka Excise Department reports Liquor sales of Rs 45 crores on the first day of opening of liquor shops . 
Meanwhile
Shopkeepers: Paise ki kami nahi hai. 1 din mei paisa double 
Alcoholics getting punished for breaking distance rule: G*nd tute toh tute, par sharaab na chhute216",1:58 am · 5 May 2020,1,16,0,2,,,0,0
liqour,Nawfal Sarang नवाफल सारंग@nawfal_jr1·5h,NA,0,0,0,0,"#LiquorShops
People standing outside the liquor shop.....",7:37 am · 5 May 2020,1,0,0,0,#LiquorShops,,0,0
liqour,Tarannum Khan@Tarannu69898355·5h,NA,0,0,0,0,"#sharabisarkar such a shame...
Due to Covid-19, the country's economy got disturbed, perhaps some situation can be improved by opening liquor contracts... #Lockdownkanasha",7:37 am · 5 May 2020,1,0,0,0,"#sharabisarkar,#Lockdownkanasha",,0,0
liqour,"Nick Searcy, INTERNATIONAL FILM & TELEVISION STAR@yesnicksearcy·7h",NA,0,0,0,0,Replying to @SenGillibrandLet's put a liquor store in every DMV office.1521178,5:36 am · 5 May 2020,0,178,15,21,,@SenGillibrand,1517236,0
liqour,Neeraj pandey@neerajp_oo7·9h,NA,0,0,0,0,"#वैक्सीन_बना
#वैक्सीन_बना
""Rs 45"" crores in Sales Recorded from one-day liquor sale.
Drinkers To Everyone 419",3:16 am · 5 May 2020,1,19,0,4,"#वैक्सीन_बना,#वैक्सीन_बना",,0,0
liqour,Y@$h j@iN@jain_yash_10·5h,NA,0,0,0,0,You said @bhupeshbaghel that alcohol is harmful to us and on one hand you open a liquor shop. I think that your memories are not right you have forgotten things.,7:35 am · 5 May 2020,1,0,0,0,,@bhupeshbaghel,254419,0
