Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
MayThe4thBeWithYou,"3:36 PM · May 4, 2019",Museum of the Moving Image@MovingImageNYC,"May the Fourth be with you
Mask designed by Stuart Freeborn and worn by the late Peter Mayhew in THE EMPIRE STRIKES BACK (1980). On view now in the ""Behind the Screen"" exhibition. #MayThe4thBeWithYou #PeterMayhew #StarWarsDay834",0,34,,8,"#MayThe4thBeWithYou,#PeterMayhew,#StarWarsDay",,0,228
MayThe4thBeWithYou,"3:30 PM · May 4, 2019",NASA@NASA,"It's #StarWarsDay. #MayThe4thBeWithYou. Do you know more about the Milky Way, or a galaxy far, far away? Test your knowledge and discover if you're a Padawan … or a Jedi Master in this quiz that challenges what is fact or fiction across the universe: https://go.nasa.gov/2vD0LFr801.3K4.9K",0,4.9K,80,1.3K,"#StarWarsDay,#MayThe4thBeWithYou",,1,288
MayThe4thBeWithYou,"3:30 PM · May 4, 2019",TCM@tcm,"In celebration of #StarWarsDay and our upcoming #TCMAuction we wanted to share this home video from our Sr. Director of Studio Production, Anne Wilson.
 
Did you ever make a home video of your favorite classic film?
#MayThe4thBeWithYou0:312.6K views41979",1,79,4,19,"#StarWarsDay,#TCMAuction,#MayThe4thBeWithYou",,0,254
MayThe4thBeWithYou,"3:28 PM · May 4, 2019",Pinot W. Ichwandardi@pinot,Happy May the 4th! Remaking the Rey's backflip scene in @StarWars new teaser with 1987 Macintosh SE #MayThe4thBeWithYou #Maythe4th1:09114.9K views325741.3K,1,1.3K,32,574,"#MayThe4thBeWithYou,#Maythe4th",@StarWars,0,155
MayThe4thBeWithYou,"3:27 PM · May 4, 2019",UFC@ufc,"#StarWarsDay, is it?!

@CowboyCerrone and the rest of the card give us their best impressions  #MayThe4thBeWithYou0:3524.2K views1052405",1,405,10,52,"#StarWarsDay,#MayThe4thBeWithYou",@CowboyCerrone,0,136
MayThe4thBeWithYou,"3:26 PM · May 4, 2019",NRDC @NRDC,"Happy #StarWarsDay! 

Have you ever considered that being a climate activist is just like being a #Jedi? It’s true!

Check out 14 lessons climate activists can learn from @StarWars in our @GIPHY story here: http://on.nrdc.org/2VhjOEw
#MayThe4thBeWithYou!GIF544100",1,100,5,44,"#StarWarsDay,#Jedi,#MayThe4thBeWithYou","@StarWars,@GIPHY",1,263
MayThe4thBeWithYou,"3:26 PM · May 4, 2019",Jake Elliott@jake_elliott22,"#MayThe4thBeWithYou but also let’s all donate and help reach my goal for the Eagles Autism Challenge!
https://fundraisers.hakuapp.com/jake-elliott-1Quote TweetPhiladelphia Eagles@Eagles · May 4, 2019#MayThe4thBeWithYou, always.

#FlyEaglesFly0:0679.3K views132186",1,186,1,32,#MayThe4thBeWithYou,,1,263
MayThe4thBeWithYou,"3:25 PM · May 4, 2019",Eric Rosswood@LGBT_Activist,Happy #StarWarsDay from our little rebel! #MayThe4thBeWithYou610161,0,161,6,10,"#StarWarsDay,#MayThe4thBeWithYou",,0,67
MayThe4thBeWithYou,"3:19 PM · May 4, 2019",Bluepool (Voting for the Dem)@BadgerStew,"Scott Walker's mind decoded:
1) Open Twitter
2) View Trends
3) Pander to trend? (Y/N)
4) If NO go to Step 6
5) Pander
6) Tweet Ham Sandwich pic
#MayThe4thBeWithYouQuote TweetScott Walker@ScottWalker · May 4, 2019Margaret Thatcher 1st took office as Prime Minister on this day 40 years ago and was greeted with an ad in the The London Evening News that said ""May the Fourth Be with You, Maggie. Congratulations."" #MayThe4thBeWithYou71135",0,35,7,11,#MayThe4thBeWithYou,,0,436
MayThe4thBeWithYou,"3:18 PM · May 4, 2019","Lights, Camera, Pod@LightsCameraPod","It’s finally here!!!!

#MayThe4thBeWithYou #StarWarsDay2782",0,82,2,7,"#MayThe4thBeWithYou,#StarWarsDay",,0,59
MayThe4thBeWithYou,"3:17 PM · May 4, 2019",Valval @kickgirl,"MAY THE 4TH BE WITH YOU! 
I've got a few new cute Star Wars original art pieces up for sale today at my store!
https://valhochberg.com/originals
I hope you love them! Grab 'm quick if you like them! Sometimes they go super-fast! 
#MayThe4thBeWithYou and have a very happy #StarWarsDay31145",0,45,3,11,"#MayThe4thBeWithYou,#StarWarsDay",,1,289
MayThe4thBeWithYou,"3:17 PM · May 4, 2019",John Delaney@JohnDelaney,"On this May the 4th, let's take a lesson from YODA: “Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering.” #StarWarsDay #MayThe4thBeWithYou61648",0,48,6,16,"#StarWarsDay,#MayThe4thBeWithYou",,0,193
MayThe4thBeWithYou,"3:16 PM · May 4, 2019",Colorado Rockies@Rockies,"#StarWarsNight is 8/3 at Coors Field!

Hang out with Darth Vader, Dinger and maybe even Dengar. Until then, #MayThe4thBeWithYou always: https://atmlb.com/2UWrfMs1026256",0,256,10,26,"#StarWarsNight,#MayThe4thBeWithYou",,1,168
MayThe4thBeWithYou,"3:16 PM · May 4, 2019",WHAT'S INSIDE?@whatsinside,"#MayThe4thBeWithYou 

Re-live all of our #StarWars videos! https://youtube.com/playlist?list=PLk-NEiZ-NQeTrAVHZNErcpHwPENspapDt…16144",0,144,1,6,"#MayThe4thBeWithYou,#StarWars",,1,133
MayThe4thBeWithYou,"3:15 PM · May 4, 2019",Mariners Team Store@MarinersStore,Celebrate #StarWarsDay2019 with new @Mariners gear! #MayThe4thBeWithYou3984,0,84,3,9,"#StarWarsDay2019,#MayThe4thBeWithYou",@Mariners,0,75
MayThe4thBeWithYou,"3:15 PM · May 4, 2019",Jake Parker@mrjakeparker,"A few of my favorite bounty hunters for this Star Wars Day!
#MayThe4thBeWithYou11123879",0,879,11,123,#MayThe4thBeWithYou,,0,87
MayThe4thBeWithYou,"3:05 PM · May 4, 2019",Penguin Books UK@PenguinUKBooks,"#MayThe4thBeWithYou! To celebrate #StarWarsDay, here's our guide to our favourite Star Wars novels set in a galaxy far, far away...

http://po.st/StarWarsReadingList…1433",0,33,,14,"#MayThe4thBeWithYou,#StarWarsDay",,1,170
MayThe4thBeWithYou,"3:04 PM · May 4, 2019",diane-jefferson@dianejeffersonc,"""And may the force be with you"" @HillaryClinton 
#MayThe4thBeWithYou0:113.4K views22124411",1,411,22,124,#MayThe4thBeWithYou,@HillaryClinton,0,90
MayThe4thBeWithYou,"3:02 PM · May 4, 2019",NOH8 Campaign@NOH8Campaign,Happy #StarWarsDay! #MayThe4thBeWithYou #NOH82168534,0,534,2,168,"#StarWarsDay,#MayThe4thBeWithYou,#NOH8",,0,52
MayThe4thBeWithYou,"3:01 PM · May 4, 2019",Lego Flanery@legoflanery,"Spreading the Flanery wisdom in the universe 
@seanflanery
#JaneTwo 
#HappyStarWarsDay
#MayThe4thBeWithYou
#SeanPatrickFlanery #wisdom #inspiration #motivation #StarWarsDay #DarthVader
https://instagram.com/p/BxCpe_aB1mP/?igshid=d9m38jq63hy8…925",0,25,,9,"#JaneTwo,#HappyStarWarsDay,#MayThe4thBeWithYou,#SeanPatrickFlanery,#wisdom,#inspiration,#motivation,#StarWarsDay,#DarthVader",@seanflanery,1,245
MayThe4thBeWithYou,"3:01 PM · May 4, 2019",Tennessee Titans@Titans,"We're getting the boys back together this fall. 

#MayThe4thBeWithYou | #StarWarsDay162121.1K",0,1.1K,16,212,"#MayThe4thBeWithYou,#StarWarsDay",,0,93
MayThe4thBeWithYou,"3:01 PM · May 4, 2019",TuttleNTexas@TuttleNTexas,#MayThe4thBeWithYou always.896214,0,214,8,96,#MayThe4thBeWithYou,,0,33
MayThe4thBeWithYou,"3:01 PM · May 4, 2019",FIRST@FIRSTweets,"In honor of #StarWarsDay, we encourage you to share your excitement for #FIRSTRISE powered by @starwars #ForceForChange! This season will inspire the next gen of heroes to build and bolster our own planetary metropolis. #maythe4thbewithyou

Learn more: http://firstinspires.me/9MHh50tWwxr141431K",0,1K,14,143,"#StarWarsDay,#FIRSTRISE,#ForceForChange,#maythe4thbewithyou",@starwars,1,295
MayThe4thBeWithYou,"3:01 PM · May 4, 2019",Florida State University@floridastate,"Congratulations to each #FSU19 graduate  
and #MayThe4thBeWithYou157288",0,288,1,57,"#FSU19,#MayThe4thBeWithYou",,0,71
MayThe4thBeWithYou,"2:56 PM · May 4, 2019",Texas A&M University@TAMU,"#MayThe4thBeWithYou, Aggies! #StarWarsDayGIF32251.1K",1,1.1K,3,225,"#MayThe4thBeWithYou,#StarWarsDay",,0,52
MayThe4thBeWithYou,"2:55 PM · May 4, 2019",GoPro@GoPro,"#MayThe4thBeWithYou

Who wins this #GoProAthlete battle, @TWallisch or @JesperTjader? 125270",0,270,1,25,"#MayThe4thBeWithYou,#GoProAthlete","@TWallisch,@JesperTjader",0,92
MayThe4thBeWithYou,"2:55 PM · May 4, 2019",PGA TOUR@PGATOUR,"""Do or do not. There is no try."" 

- Yoda (and @McIlroyRory, probably)

#MayThe4thBeWithYou21.9K views0:00 / 0:22356505",1,505,3,56,#MayThe4thBeWithYou,@McIlroyRory,0,119
MayThe4thBeWithYou,"2:54 PM · May 4, 2019",Orlando International Airport@MCO,"Nothing to see here. Just some passengers passing through from a galaxy far, far away. #MayThe4thBeWithYou0:0563.2K views535802.7K",1,2.7K,53,580,#MayThe4thBeWithYou,,0,130
